"dim_column_id","dim_table_id","ID","Name","Usage","OrderBy","IsKeyColumn","NameColumn_DataType","NameColumn_DataSize","NameColumn_NullProcessing","NameColumn_TableName","NameColumn_ColumnName"
"544","27","AS CAHPS OSC 22","Outpatient - AS - Recovery - Infection from Procedure","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_22"
"545","27","AS CAHPS OSC 23","Outpatient - AS - Overall Experience - Facility Rating","Regular","Key","False","","","","",""
"546","27","AS CAHPS OSC 24","Outpatient - AS - Overall Experience - Facility Recommendation","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_24"
"547","27","AS CAHPS OSC 3","Outpatient - AS - Facility-Staff - Ease of Check-In","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_3"
"548","27","AS CAHPS OSC 4","Outpatient - AS - Facility-Staff -  Cleanliness of Facility","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_4"
"549","27","AS CAHPS OSC 5","Outpatient - AS - Facility-Staff - Helpfulness of Clerks-Receptionist","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_5"
"550","27","AS CAHPS OSC 6","Outpatient - AS - Courtesy of Clerks-Receptionists","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_6"
"551","27","AS CAHPS OSC 7","Outpatient - AS - Courtesy of Doctors-Nurses","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_7"
"552","27","AS CAHPS OSC 8","Outpatient - AS - Doctors-Nurses Attention to Comfort","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_8"
"553","27","AS CAHPS OSC 9","Outpatient - AS - Doctors-Nurses Understandable Explanation of Procedures","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_9"
"554","27","OU ANALYSIS A4 CDS","Outpatient - OU - Registration - Helpfulness of Staff","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_A4"
"555","27","OU ANALYSIS A48 CDS","Outpatient - OU - Registration - Ease of Process","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_A48"
"556","27","OU ANALYSIS A6 CDS","Outpatient - OU - Facility - Comfort of Waiting Area","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_A6"
"557","27","OU ANALYSIS A7 CDS","Outpatient - OU - Registration - Wait Time","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_A7"
"558","27","OU ANALYSIS C121 CDS","Outpatient - OU - Test-Treatment - Staff Response to Concerns or Questions","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_C121"
"559","27","OU ANALYSIS C2 CDS","Outpatient - OU - Test-Treatment - Courtesy of Staff","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_C2"
"560","27","OU ANALYSIS C6 CDS","Outpatient - OU - Test-Treatment - Explanation by Staff of Test-Treatment","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_C6"
"561","27","OU ANALYSIS C7 CDS","Outpatient - OU - Test-Treatment - Staff Attention for Comfort","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_C7"
"562","27","OU ANALYSIS C8 CDS","Outpatient - OU - Test-Treatment - Skill of Staff","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_C8"
"563","27","OU ANALYSIS D2 CDS","Outpatient - OU - Facility - Cleanliness of Facility","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_D2"
"564","27","OU ANALYSIS D3 CDS","Outpatient - OU - Facility - Finding Way Around","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_D3"
"565","27","OU ANALYSIS E1 CDS","Outpatient - OU - Personal - Concern for Privacy","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_E1"
"566","27","OU ANALYSIS E101 CDS","Outpatient - OU - Personal - Sensitivity to Needs","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_E101"
"567","27","OU ANALYSIS E102 CDS","Outpatient - OU - Personal - Response to Concerns or Complaints","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_E102"
"568","27","OU ANALYSIS E14 CDS","Outpatient - OU - Overall Assessment - Care Received","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_E14"
"569","27","OU ANALYSIS E38 CDS","Outpatient - OU - Overall Assessment - Staff working together","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_E38"
"570","27","OU ANALYSIS E4 CDS","Outpatient - OU - Overall Assessment - Recommend Facility","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_E4"
"571","27","OU ANALYSIS Q11822 1 CDS","Outpatient - OU - Overall Assessment - Overall Teamwork of Staff","Regular","Key","False","WChar","9","","OutpatientDim","OU_ANALYSIS_Q11822_1"
"572","27","UC ANALYSIS A2 CDS","Outpatient - UC - Personal Insurance Information - Privacy","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_A2"
"573","27","UC ANALYSIS A28 CDS","Outpatient - UC - Personal Insurance Information - Courtesy","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_A28"
"574","27","UC ANALYSIS A3 CDS","Outpatient - UC - Personal Insurance Information - Ease of Completion","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_A3"
"575","27","UC ANALYSIS A4 CDS","Outpatient - UC - Arrival - Waiting Time to Treatment Area","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_A4"
"576","27","UC ANALYSIS A5 CDS","Outpatient - UC - Arrival - Comfort of Waiting Area","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_A5"
"577","27","UC ANALYSIS B1 CDS","Outpatient - UC - Nurses -  Courtesy of the Nurses","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_B1"
"578","27","UC ANALYSIS B3 CDS","Outpatient - UC - Nurses -  Attention to  Needs","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_B3"
"579","27","UC ANALYSIS B4 CDS","Outpatient - UC - Nurses - Informing Treatment Info","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_B4"
"580","27","UC ANALYSIS B5 CDS","Outpatient - UC - Nurses - Concern for Privacy","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_B5"
"581","27","UC ANALYSIS B61 CDS","Outpatient - UC - Nurses -  Took Time to Listen","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_B61"
"582","27","UC ANALYSIS C1 CDS","Outpatient - UC - Arrival - Waiting Time before Seen by Doctor","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_C1"
"583","27","UC ANALYSIS C2 CDS","Outpatient - UC - Doctors - Courtesy","Regular","Name","False","WChar","9","","OutpatientDim","UC_ANALYSIS_C2"
"584","27","UC ANALYSIS C34 CDS","Outpatient - UC - Doctors - Overall rating of doctor","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_C34"
"585","27","UC ANALYSIS C4 CDS","Outpatient - UC - Doctors - Concern for Comfort","Regular","Name","False","WChar","9","","OutpatientDim","UC_ANALYSIS_C4"
"586","27","UC ANALYSIS C5 CDS","Outpatient - UC - Doctors - Informing Treatment Info","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_C5"
"587","27","UC ANALYSIS C60 CDS","Outpatient - UC - Doctors - Degree Doctors Took Time to Listen","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_C60"
"588","27","UC ANALYSIS C7 CDS","Outpatient - UC - Personal Issues - Home Care Instructions","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_C7"
"589","27","UC ANALYSIS D2 CDS","Outpatient - UC - Tests - Courtesy of Person Who Took Childs Blood","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_D2"
"590","27","UC ANALYSIS D3 CDS","Outpatient - UC - Tests - Waiting Time for Radiology Test","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_D3"
"591","27","UC ANALYSIS D4 CDS","Outpatient - UC - Tests - Courtesy of Radiology Staff","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_D4"
"592","27","UC ANALYSIS D58 CDS","Outpatient - UC - Tests - Concern Comfort When Blood Drawn","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_D58"
"593","27","UC ANALYSIS D59 CDS","Outpatient - UC - Tests - Concern Comfort During Radiology Test","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_D59"
"594","27","UC ANALYSIS E1 CDS","Outpatient - UC - Family-Friends - Courtesy","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_E1"
"595","27","UC ANALYSIS E2 CDS","Outpatient - UC - Family-Friends - Informing Treatment Info","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_E2"
"596","27","UC ANALYSIS E3 CDS","Outpatient - UC - Family-Friends - Staff Concern to Let Family and Friend With Patient","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_E3"
"597","27","UC ANALYSIS F1 CDS","Outpatient - UC - Personal Issues - Well Informed About Delays","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_F1"
"598","27","UC ANALYSIS F120 CDS","Outpatient - UC - Overall Experience - Care Rating","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_F120"
"599","27","UC ANALYSIS F2 CDS","Outpatient - UC - Personal Issues - Staffs Caring","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_F2"
"600","27","UC ANALYSIS F4 CDS","Outpatient - UC - Overall Rate - Recommend Facility","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_F4"
"601","27","UC ANALYSIS F41 CDS","Outpatient - UC - Personal Issues - Pain Well Controlled","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_F41"
"602","27","UC ANALYSIS Q11822 1 CDS","Outpatient - UC - Overall Assessment - Overall Teamwork of Staff","Regular","Key","False","WChar","9","","OutpatientDim","UC_ANALYSIS_Q11822_1"
"603","27","MD ANALYSIS A1 CDS","Outpatient - MD - Access - Ease of  Scheduling Appointment","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_A1"
"604","27","MD ANALYSIS A14 CDS","Outpatient - MD - Access - Connecting to Office By Phone","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_A14"
"605","27","MD ANALYSIS CP1 CDS","Outpatient - MD - Provider Care - Friendliness-Courtesy","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP1"
"606","27","MD ANALYSIS CP10 CDS","Outpatient - MD - Provider Care - Provider Recommendation","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP10"
"607","27","MD ANALYSIS CP2 CDS","Outpatient - MD - Provider Care - Explanation of Condition","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP2"
"608","27","MD ANALYSIS CP3 CDS","Outpatient - MD - Provider Care - Shown Concern-Worries","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP3"
"609","27","MD ANALYSIS CP4 CDS","Outpatient - MD - Provider Care - Effort to Include in decision","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP4"
"610","27","MD ANALYSIS CP5 CDS","Outpatient - MD - Provider Care - Information About Medication","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP5"
"611","27","MD ANALYSIS CP6 CDS","Outpatient - MD - Provider Care - Instruction for Follow up Care","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP6"
"612","27","MD ANALYSIS CP7 CDS","Outpatient - MD - Provider Care - Understood Clearly","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP7"
"613","27","MD ANALYSIS CP8 CDS","Outpatient - MD - Provider Care - Time Spent","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP8"
"614","27","MD ANALYSIS CP9 CDS","Outpatient - MD - Provider Care - Confident of Care","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_CP9"
"615","27","MD ANALYSIS I1 CDS","Outpatient - MD - Access - Convenience of Hours","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_I1"
"616","27","MD ANALYSIS I2 CDS","Outpatient - MD - Personal Issues - Sensitivity to Needs","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_I2"
"617","27","MD ANALYSIS I3 CDS","Outpatient - MD - Personal Issues - Concern For Privacy","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_I3"
"618","27","MD ANALYSIS I60 CDS","Outpatient - MD - Personal Issues - Safety Protected","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_I60"
"619","27","MD ANALYSIS N1 CDS","Outpatient - MD - Nurse Assistant - Friendliness-Courtesy","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_N1"
"620","27","MD ANALYSIS N2 CDS","Outpatient - MD - Nurse Assistant - Shown Concern","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_N2"
"621","27","MD ANALYSIS O15 CDS","Outpatient - MD - Overall Assessment - Staff Working Together","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_O15"
"622","27","MD ANALYSIS O2 CDS","Outpatient - MD - Personal Issues - Cleanliness","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_O2"
"623","27","MD ANALYSIS O4 CDS","Outpatient - MD - Overall Rate - Recommend Facility","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_O4"
"624","27","MD ANALYSIS Q11822 1 CDS","Outpatient - MD - Overall Assessment - Overall Teamwork of Staff","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_Q11822_1"
"625","27","MD ANALYSIS V2 CDS","Outpatient - MD - Access - Courtesy of Staff","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_V2"
"626","27","MD ANALYSIS V60 CDS","Outpatient - MD - Visit - Waiting Time","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_V60"
"627","27","MD ANALYSIS V7 CDS","Outpatient - MD - Visit - Kept Informed About Delays","Regular","Key","False","WChar","9","","OutpatientDim","MD_ANALYSIS_V7"
"628","27","MD CAHPS ACO 01C CDS","Outpatient - MD - Office - Appointment For Immediate Care","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_01C"
"629","27","MD CAHPS ACO 02C CDS","Outpatient - MD - Appointment - As Soon as Needed","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_02C"
"630","27","MD CAHPS ACO 03C CDS","Outpatient - MD - Appointment - Routine or Check-Up","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_03C"
"631","27","MD CAHPS ACO 04C CDS","Outpatient - MD - Appointment - Routine or Check- as Soon as Needed","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_04C"
"632","27","MD CAHPS ACO 05C CDS","Outpatient - MD - Appointment - Medical Questions within Regular Hours","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_05C"
"633","27","MD CAHPS ACO 06C CDS","Outpatient - MD - Appointment - Medical Question Answered Same Day","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_06C"
"634","27","MD CAHPS ACO 07C CDS","Outpatient - MD - Appointment - Medical Question After Hours","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_07C"
"635","27","MD CAHPS ACO 08C CDS","Outpatient - MD - Appointment - Medical Question Answered as Soon as Needed","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_08C"
"636","27","MD CAHPS ACO 09C CDS","Outpatient - MD - Provider Care - Waiting Time Within 15 Minutes","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_09C"
"637","27","MD CAHPS ACO 12C CDS","Outpatient - MD - Appointment - Provider Ordered Tests","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_12C"
"638","27","MD CAHPS ACO 13C CDS","Outpatient - MD - Appointment - Ordered Test Results","Regular","Name","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_13C"
"639","27","MD CAHPS ACO 14C CDS","Outpatient - MD - Provider Care - Provider Has Medical Records","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_14C"
"640","27","MD CAHPS ACO 38C CDS","Outpatient - MD - All Care - Prescription Medication Taken","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_38C"
"641","27","MD CAHPS ACO 39C CDS","Outpatient - MD - All Care - Discussed All Medicines Taken","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_ACO_39C"
"642","27","MD CAHPS CG 1 CDS","Outpatient - MD - Provider - Had a Visit","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_1"
"643","27","MD CAHPS CG 2CL CDS","Outpatient - MD - Provider - Current Provider","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_2CL"
"644","27","MD CAHPS CG 18CL CDS","Outpatient - MD - Provider Care - Understandable Explanation","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_18CL"
"645","27","MD CAHPS CG 19CL CDS","Outpatient - MD - Provider Care - Listen Carefully","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_19CL"
"646","27","MD CAHPS CG 20CL CDS","Outpatient - MD - Provider - Discuss Health Questions or Concerns","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_20CL"
"647","27","MD CAHPS CG 21CL CDS","Outpatient - MD - Provided Instructions about Care","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_21CL"
"648","27","MD CAHPS CG 22CL CDS","Outpatient - MD - Provider Care - Knowledge of Relevant Medical History","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_22CL"
"649","27","MD CAHPS CG 23CL CDS","Outpatient - MD - Provider Care - Show Respect For What Patient Said","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_23CL"
"650","27","MD CAHPS CG 24CL CDS","Outpatient - MD - Provider Care - Spent Time in Recent Visit","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_24CL"
"651","27","MD CAHPS CG 25CL CDS","Outpatient - MD - Provider Care - Provider Rating","Regular","Key","False","","","","",""
"652","27","MD CAHPS CG 26CL CDS","Outpatient - MD - Provider Care - Facility Recommendation","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_26CL"
"653","27","MD CAHPS CG 27CL CDS","Outpatient - MD - Clerks and Receptionists  - Helpfulness","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_27CL"
"654","27","MD CAHPS CG 28CL CDS","Outpatient - MD - Clerks and Receptionists  - Courtesy-Respect","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_28CL"
"655","27","MD CAHPS CG 29CL CDS","Outpatient - MD - About - Overall Rating of Health","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_29CL"
"656","27","MD CAHPS CG 34CL CDS","Outpatient - MD - About - Level of Education","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_34CL"
"657","27","MD CAHPS CG 35CL CDS","Outpatient - MD - About - Race","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_35CL"
"658","27","MD CAHPS CG 37CL CDS","Outpatient - MD - About - Assistance with Survey","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_37CL"
"659","27","MD CAHPS CG 57CL CDS","Outpatient - MD - About - Overall Mental-Emotional Health","Regular","Key","False","WChar","256","","OutpatientDim","MD_CAHPS_CG_57CL"
"660","27","SURVEY TYPE","Outpatient - PX - Survey Type","Regular","Name","False","","","","",""
"661","27","COMBINED COMFORT CDS","Outpatient - PX - Comfort of Waiting Area","Regular","Key","False","WChar","9","","OutpatientDim","COMBINED_COMFORT"
"662","27","COMBINED RATING CDS","Outpatient - PX - Overall Rating of Care Received","Regular","Name","False","WChar","9","","OutpatientDim","COMBINED_RATING"
"663","27","COMBINED TEAMWORK CDS","Outpatient - PX - Overall Teamwork of Staff","Regular","Name","False","WChar","9","","OutpatientDim","COMBINED_TEAMWORK"
"664","27","COMBINED PRIVACY CDS","Outpatient - PX - Concern for Privacy","Regular","Name","False","WChar","9","","OutpatientDim","COMBINED_PRIVACY"
"665","27","COMBINED SENSITVITY CDS","Outpatient - PX - Sensitivity to Your Needs","Regular","Name","False","WChar","9","","OutpatientDim","COMBINED_SENSITVITY"
"666","28","LIV STS CDS","Patient - Alive Status","Regular","Name","False","WChar","254","","LDW_PTNT_DIM","LIV_STS_DESC"
"667","28","ETHNCTY CDS","Patient - Ethnicity","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","ETHNCTY_DESC"
"668","28","FIFTH RACE CDS","Patient - Fifth Race","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","FIFTH_RACE_DESC"
"669","28","PRMY LANG CDS","Patient - Preferred Language","Regular","Name","False","WChar","254","","LDW_PTNT_DIM","PRMY_LANG_DESC"
"670","28","PRMY RACE CDS","Patient - First Race","Regular","Name","False","WChar","254","","LDW_PTNT_DIM","PRMY_RACE_DESC"
"671","28","SCND RACE CDS","Patient - Second Race","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","SCND_RACE_DESC"
"672","28","THRD RACE CDS","Patient - Third Race","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","THRD_RACE_DESC"
"673","28","FOURTH RACE CDS","Patient - Fourth Race","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","FOURTH_RACE_DESC"
"674","28","HI LEVL OF EDU CDS","Patient - Highest Level of Education","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","HI_LEVL_OF_EDU_DESC"
"675","28","MRTL STS CDS","Patient - Marital Status","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","MRTL_STS_DESC"
"676","28","MULTI RACIAL","Patient - Multiracial","Regular","Name","False","","","","",""
"677","28","PRMY FNCL CLASS CDS","Patient - Primary Financial Class","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","PRMY_FNCL_CLASS_DESC"
"678","28","RELG CDS","Patient - Religion","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","RELG_DESC"
"679","28","SEX CDS","Patient - Gender","Regular","Name","False","WChar","254","","LDW_PTNT_DIM","SEX_DESC"
"680","28","SMKE STS CDS","Patient - Smoking Status","Regular","Name","False","WChar","255","","LDW_PTNT_DIM","SMKE_STS_DESC"
"681","28","PRMY PAYOR CDS 1","Patient - Primary Payor","Regular","Name","False","WChar","254","","LDW_PTNT_DIM","PRMY_PAYOR_NM"
"682","28","AGE","Patient - Age - Years","Regular","Key","False","","","","",""
"683","28","PSTL CDS","Patient - Zip Code","Regular","Key","False","","","","",""
"684","28","AVAIL IND","Patient - Availability","Regular","Name","False","","","","",""
"685","28","PTNT SK 1","Patient","Key","Name","True","WChar","80","","LDW_PTNT_DIM","MPI_NUM"
"686","28","AGE AT REG","Patient - Age at Registration - Years","Regular","Key","False","","","","",""
"687","28","CARLN EMP HLTH PLN IND","Patient - Employee Plan Member","Regular","Name","False","","","","",""
"688","28","ACTIVE","Patient - Active Panel","Regular","Name","False","","","","",""
"689","29","PHRM SK","Pharmacy","Key","Key","True","WChar","255","","PharmacyDim","PHRM_NM"
"690","29","SYS TYPE DESC","Pharmacy - Type","Regular","Key","False","","","","",""
"691","29","PHY TYPE CDS","Pharmacy - Physical Type","Regular","Key","False","WChar","255","","PharmacyPhysicalTypeDim","PHY_TYPE_DESC"
"692","29","NPI NUM","Pharmacy - National Provider Identifier Number","Regular","Key","False","","","","",""
"693","29","DEA NUM","Pharmacy - Drug Enforcement Administration Number","Regular","Key","False","","","","",""
"694","29","NCPDP NUM","Pharmacy - National Council for Prescription Drug Programs Number","Regular","Key","False","","","","",""
"695","29","FCLT SPRT IND","Pharmacy - Facility Administered Medications Supported","Regular","Key","False","","","","",""
"696","29","RX SUP IND","Pharmacy - Prescriptions Supported","Regular","Key","False","","","","",""
"697","30","ORDR CLSS CD","Procedure - Order Class","Key","Key","True","WChar","255","ZeroOrBlank","ProcedureOrderClassDim","ORDR_CLSS_NM"
"698","31","ORDR MODE CD","Procedure - Order Mode","Key","Key","True","WChar","255","ZeroOrBlank","ProcedureOrderModeDim","ORDR_MODE_NM"
"699","32","ORDR PRTY CD","Procedure - Order Priority","Key","Key","True","WChar","255","ZeroOrBlank","ProcedureOrderPriorityDim","ORDR_PRTY_NM"
"700","33","ORDR SET CD","Procedure - Order Set","Key","Key","True","WChar","255","ZeroOrBlank","ProcedureOrderSetDm","ORDR_SET_NM"
"701","34","ORDR SRC CD","Procedure - Order Source","Key","Key","True","WChar","255","ZeroOrBlank","ProcedureOrderSourceDim","ORDR_SRC_NM"
"702","35","STNDNG STS CD","Procedure - Order Standing Status","Key","Name","True","WChar","255","","ProcedureOrderStandingStatusDim","STNDNG_STS_NM"
"703","36","ORDR STS CD","Procedure - Order Status","Key","Key","True","WChar","255","ZeroOrBlank","ProcedureOrderStatusDim","ORDR_STS_NM"
"704","37","ORDR TYP CD","Procedure - Order Type","Key","Key","True","WChar","255","ZeroOrBlank","ProcedureOrderTypeDim","ORDR_TYP_NM"
"705","38","PRCDR CD SK","Procedure","Key","Key","True","WChar","566","","ProcedureDim","PRCDR_NM"
"706","38","PRCDR CGY ID","Procedure - Category","Regular","Key","False","WChar","255","","ProcedureCategoryDim","PRCDR_CGY_NM"
"707","38","REV CD","Procedure - Revenue","Regular","Name","False","WChar","255","","ProcedureRevenueCodeDim","REV_CD_NM"
"708","38","CD TYPE NM","Procedure - Classification","Regular","Name","False","","","","",""
"709","39","CMS Program ID","Program","Key","Key","True","WChar","4000","","qps_Dim_Program","Program_Name"
"710","40","PROVDR SK","Provider","Key","Name","True","WChar","278","","ProviderDim","PROVDR_NM_ID"
"711","40","PROVDR TYPE CDS","Provider - Type","Regular","Name","False","WChar","254","","ProviderDim","PROVDR_TYPE_DESC"
"712","40","PRMY DEPT CDS","Provider - Primary Department","Regular","Name","False","WChar","254","","ProviderDim","PRMY_DEPT_NM"
"713","40","MU FLD OF PRACT CDS","Provider - Field of Practice","Regular","Name","False","WChar","254","","ProviderDim","MU_FLD_OF_PRACT_DESC"
"714","40","RPTNG STRC CDS","Provider - Reporting Structure","Regular","Name","False","WChar","254","","ProviderDim","RPTNG_STRC_DESC"
"715","40","HSPTLST IND","Provider - Hospitalist","Regular","Name","False","WChar","3","","ProviderDim","HSPTLST_IND"
"716","40","CLNC TITL CDS","Provider - Clinician Title","Regular","Name","False","WChar","254","","ProviderDim","CLNC_TITL_DESC"
"717","40","RSDNT IND","Provider - Resident","Regular","Name","False","WChar","3","","ProviderDim","RSDNT_IND"
"718","40","PRMY SPCLY CDS","Provider - Primary Specialty","Regular","Name","False","WChar","254","","ProviderDim","PRMY_SPCLY_DESC"
"719","40","INTN EXT CDS 1","Provider - Affiliation","Regular","Name","False","WChar","254","","ProviderDim","INTN_EXT_DESC"
"720","40","LDAP USR","Provider - UserID","Regular","Name","False","","","","",""
"721","40","PROVDR ACTV IND","Provider - Active","Regular","Name","False","","","","",""
"722","40","Section CDS","Provider - Section","Regular","Name","False","WChar","100","","ProviderDim","Section_Desc"
"723","41","CASE SK","Surgical Case","Key","Key","True","WChar","","ZeroOrBlank","SurgicalCaseDim","CASE_SK"
